tx_id,user_id,user_tier,card_number,amount,merchant,merchant_category,region,datetime,date,hour,day_of_week,day_name,is_weekend,time_slot,is_suspected_fraud,fraud_type,fraud_reason
acb65380,user_00050,normal,4532-****-****-5741,5100,맥도날드,restaurant,서울,2026-01-30 08:32:17,2026-01-30,8,4,금,False,morning,False,,
8546ad11,user_00267,normal,4532-****-****-2343,7200,CU,convenience,인천,2026-01-30 08:32:22,2026-01-30,8,4,금,False,morning,False,,
1da5e860,user_00332,normal,4532-****-****-2232,8800,CU,convenience,인천,2026-01-30 08:33:04,2026-01-30,8,4,금,False,morning,False,,
233377f5,user_00049,normal,4532-****-****-4733,7700,한신포차,restaurant,인천,2026-01-30 08:35:44,2026-01-30,8,4,금,False,morning,False,,
4bfe2f5b,user_00057,normal,4532-****-****-6977,14000,새마을식당,restaurant,서울,2026-01-30 08:39:31,2026-01-30,8,4,금,False,morning,False,,
5e991c3f,user_00420,normal,4532-****-****-3085,12000,한신포차,restaurant,광주,2026-01-30 08:40:09,2026-01-30,8,4,금,False,morning,False,,
52dfdaf4,user_00044,normal,4532-****-****-5803,12000,새마을식당,restaurant,서울,2026-01-30 08:41:34,2026-01-30,8,4,금,False,morning,False,,
090784f9,user_00204,normal,4532-****-****-7596,6200,이디야,coffee,인천,2026-01-30 08:41:52,2026-01-30,8,4,금,False,morning,False,,
43682c30,user_00049,normal,4532-****-****-4733,50000,버거킹,restaurant,인천,2026-01-30 08:41:59,2026-01-30,8,4,금,False,morning,False,,
404d9f70,user_00161,normal,4532-****-****-7537,8500,GS25,convenience,인천,2026-01-30 08:43:50,2026-01-30,8,4,금,False,morning,False,,
d830644d,user_00274,premium,4532-****-****-4910,16000,미니스톱,convenience,경기,2026-01-30 08:44:30,2026-01-30,8,4,금,False,morning,False,,
5e313515,user_00180,premium,4532-****-****-6413,462000,무신사,online_shopping,경기,2026-01-30 08:44:34,2026-01-30,8,4,금,False,morning,False,,
f0bb2eb6,user_00065,premium,4532-****-****-9751,21000,피자헛,restaurant,서울,2026-01-30 08:45:09,2026-01-30,8,4,금,False,morning,False,,
61ab9131,user_00134,normal,4532-****-****-9689,10000,메가커피,coffee,인천,2026-01-30 08:47:50,2026-01-30,8,4,금,False,morning,False,,
72ba575b,user_00354,premium,4532-****-****-7755,738000,쿠팡,online_shopping,대전,2026-01-30 08:48:13,2026-01-30,8,4,금,False,morning,False,,
07d8dd80,user_00393,normal,4532-****-****-6663,11000,피자헛,restaurant,서울,2026-01-30 08:48:31,2026-01-30,8,4,금,False,morning,False,,
7a4c7638,user_00386,normal,4532-****-****-2889,10000,이마트24,convenience,서울,2026-01-30 08:48:43,2026-01-30,8,4,금,False,morning,False,,
aad4ca3c,user_00035,normal,4532-****-****-6881,8600,이마트24,convenience,제주,2026-01-30 08:49:15,2026-01-30,8,4,금,False,morning,False,,
a99b553a,user_00296,normal,4532-****-****-3584,6100,CU,convenience,경기,2026-01-30 08:50:48,2026-01-30,8,4,금,False,morning,False,,
4e469e84,user_00112,normal,4532-****-****-2876,14000,CU,convenience,대전,2026-01-30 08:51:42,2026-01-30,8,4,금,False,morning,False,,
5bb1a650,user_00043,premium,4532-****-****-2291,75000,교촌치킨,restaurant,서울,2026-01-30 08:51:55,2026-01-30,8,4,금,False,morning,False,,
a87cedba,user_00048,normal,4532-****-****-1750,60000,한신포차,restaurant,인천,2026-01-30 08:54:48,2026-01-30,8,4,금,False,morning,False,,
d067cdca,user_00379,normal,4532-****-****-5573,20000,미니스톱,convenience,광주,2026-01-30 08:55:30,2026-01-30,8,4,금,False,morning,False,,
c6368d6b,user_00299,normal,4532-****-****-5956,30000,무신사,online_shopping,서울,2026-01-30 08:56:02,2026-01-30,8,4,금,False,morning,False,,
c34a066f,user_00461,normal,4532-****-****-7547,10000,투썸플레이스,coffee,경기,2026-01-30 08:57:37,2026-01-30,8,4,금,False,morning,False,,
ebf3cda3,user_00105,normal,4532-****-****-2040,4400,GS25,convenience,경기,2026-01-30 08:57:46,2026-01-30,8,4,금,False,morning,False,,
14447957,user_00405,premium,4532-****-****-9821,17000,GS25,convenience,경기,2026-01-30 08:58:37,2026-01-30,8,4,금,False,morning,False,,
27ab9dd5,user_00300,normal,4532-****-****-9666,13000,CU,convenience,세종,2026-01-30 08:58:47,2026-01-30,8,4,금,False,morning,False,,
555e3880,user_00003,normal,4532-****-****-5012,17000,버거킹,restaurant,서울,2026-01-30 08:59:34,2026-01-30,8,4,금,False,morning,False,,
b859e512,user_00060,normal,4532-****-****-6820,16000,GS25,convenience,경기,2026-01-30 09:00:16,2026-01-30,9,4,금,False,morning,False,,
fe07fa78,user_00014,normal,4532-****-****-4811,4800,미니스톱,convenience,제주,2026-01-30 09:01:49,2026-01-30,9,4,금,False,morning,False,,
5314c0e4,user_00311,normal,4532-****-****-4450,15000,교촌치킨,restaurant,서울,2026-01-30 09:02:16,2026-01-30,9,4,금,False,morning,False,,
e769e0d4,user_00047,normal,4532-****-****-2139,9400,교촌치킨,restaurant,부산,2026-01-30 09:02:18,2026-01-30,9,4,금,False,morning,False,,
70f56281,user_00425,normal,4532-****-****-5930,6500,본죽,restaurant,서울,2026-01-30 09:03:38,2026-01-30,9,4,금,False,morning,False,,
e8de803a,user_00481,normal,4532-****-****-7991,4500,GS25,convenience,인천,2026-01-30 09:07:35,2026-01-30,9,4,금,False,morning,False,,
5c5ffd7f,user_00157,normal,4532-****-****-4470,9100,한신포차,restaurant,대전,2026-01-30 09:08:01,2026-01-30,9,4,금,False,morning,False,,
a8447046,user_00294,normal,4532-****-****-7054,10000,투썸플레이스,coffee,부산,2026-01-30 09:09:31,2026-01-30,9,4,금,False,morning,False,,
d03eb951,user_00009,normal,4532-****-****-7912,25000,맥도날드,restaurant,대전,2026-01-30 09:09:33,2026-01-30,9,4,금,False,morning,False,,
bfaa9f71,user_00324,normal,4532-****-****-6464,5000,메가커피,coffee,울산,2026-01-30 09:09:51,2026-01-30,9,4,금,False,morning,False,,
2976f08f,user_00038,premium,4532-****-****-1711,11000,빽다방,coffee,부산,2026-01-30 09:10:01,2026-01-30,9,4,금,False,morning,False,,
ca0dc90e,user_00049,normal,4532-****-****-4733,5700,메가커피,coffee,인천,2026-01-30 09:11:01,2026-01-30,9,4,금,False,morning,False,,
8d574652,user_00308,normal,4532-****-****-3546,128000,무신사,online_shopping,경기,2026-01-30 09:11:04,2026-01-30,9,4,금,False,morning,False,,
52bad89b,user_00336,normal,4532-****-****-7049,41000,무신사,online_shopping,광주,2026-01-30 09:12:19,2026-01-30,9,4,금,False,morning,False,,
3f193888,user_00017,normal,4532-****-****-4257,1400,세븐일레븐,convenience,서울,2026-01-30 09:12:51,2026-01-30,9,4,금,False,morning,False,,
2fd810fe,user_00450,normal,4532-****-****-3414,1200,미니스톱,convenience,인천,2026-01-30 09:13:00,2026-01-30,9,4,금,False,morning,False,,
d522f823,user_00252,premium,4532-****-****-8811,10000,이마트24,convenience,광주,2026-01-30 09:17:31,2026-01-30,9,4,금,False,morning,False,,
3fd56ee7,user_00266,normal,4532-****-****-1651,27000,11번가,online_shopping,제주,2026-01-30 09:19:09,2026-01-30,9,4,금,False,morning,False,,
0e04fee0,user_00388,premium,4532-****-****-3925,312000,SSG닷컴,online_shopping,경기,2026-01-30 09:19:18,2026-01-30,9,4,금,False,morning,False,,
542409a8,user_00249,normal,4532-****-****-6138,23000,CU,convenience,제주,2026-01-30 09:20:25,2026-01-30,9,4,금,False,morning,False,,
624f074b,user_00191,normal,4532-****-****-8749,12000,세븐일레븐,convenience,부산,2026-01-30 09:23:56,2026-01-30,9,4,금,False,morning,False,,
ad937d11,user_00424,normal,4532-****-****-3851,15000,새마을식당,restaurant,부산,2026-01-30 09:24:42,2026-01-30,9,4,금,False,morning,False,,
8b748ed1,user_00299,normal,4532-****-****-5956,13000,CU,convenience,서울,2026-01-30 09:24:52,2026-01-30,9,4,금,False,morning,False,,
d1e8694e,user_00296,normal,4532-****-****-3584,6000,이디야,coffee,경기,2026-01-30 09:27:13,2026-01-30,9,4,금,False,morning,False,,
a943e2e2,user_00395,premium,4532-****-****-8149,7900,피자헛,restaurant,울산,2026-01-30 09:28:25,2026-01-30,9,4,금,False,morning,False,,
a1602bb9,user_00204,normal,4532-****-****-7596,3500,이디야,coffee,인천,2026-01-30 09:30:14,2026-01-30,9,4,금,False,morning,False,,
f778c708,user_00052,normal,4532-****-****-4814,13000,한신포차,restaurant,서울,2026-01-30 09:32:11,2026-01-30,9,4,금,False,morning,False,,
d53cab74,user_00441,normal,4532-****-****-2389,162000,SSG닷컴,online_shopping,경기,2026-01-30 09:33:28,2026-01-30,9,4,금,False,morning,False,,
dcaa29fc,user_00201,normal,4532-****-****-1887,4000,세븐일레븐,convenience,부산,2026-01-30 09:34:45,2026-01-30,9,4,금,False,morning,False,,
b462f4bf,user_00143,normal,4532-****-****-1949,6700,GS25,convenience,부산,2026-01-30 09:35:34,2026-01-30,9,4,금,False,morning,False,,
a34764ba,user_00029,normal,4532-****-****-4527,8200,스타벅스,coffee,경기,2026-01-30 09:35:52,2026-01-30,9,4,금,False,morning,False,,
3a2fed91,user_00279,normal,4532-****-****-8491,26000,GS25,convenience,경기,2026-01-30 09:37:28,2026-01-30,9,4,금,False,morning,False,,
4856d7fb,user_00302,normal,4532-****-****-5905,6200,교촌치킨,restaurant,부산,2026-01-30 09:37:39,2026-01-30,9,4,금,False,morning,False,,
6c13d2d8,user_00134,normal,4532-****-****-9689,8500,이디야,coffee,인천,2026-01-30 09:37:50,2026-01-30,9,4,금,False,morning,False,,
7c484214,user_00401,premium,4532-****-****-1727,17000,교촌치킨,restaurant,대구,2026-01-30 09:39:09,2026-01-30,9,4,금,False,morning,False,,
bc91cd05,user_00482,premium,4532-****-****-9976,4000,스타벅스,coffee,광주,2026-01-30 09:40:29,2026-01-30,9,4,금,False,morning,False,,
151dfe52,user_00485,normal,4532-****-****-8777,124000,무신사,online_shopping,경기,2026-01-30 09:41:09,2026-01-30,9,4,금,False,morning,False,,
80e889ee,user_00454,normal,4532-****-****-8784,13000,이마트24,convenience,서울,2026-01-30 09:41:23,2026-01-30,9,4,금,False,morning,False,,
37cab4a3,user_00051,normal,4532-****-****-2307,6400,스타벅스,coffee,광주,2026-01-30 09:41:27,2026-01-30,9,4,금,False,morning,False,,
87a771b5,user_00043,premium,4532-****-****-2291,8300,GS25,convenience,서울,2026-01-30 09:41:40,2026-01-30,9,4,금,False,morning,False,,
5c38e081,user_00189,normal,4532-****-****-8744,13000,교촌치킨,restaurant,부산,2026-01-30 09:42:32,2026-01-30,9,4,금,False,morning,False,,
cd96f585,user_00353,normal,4532-****-****-3900,13000,맥도날드,restaurant,서울,2026-01-30 09:42:32,2026-01-30,9,4,금,False,morning,False,,
6c00a0cd,user_00070,normal,4532-****-****-5422,96000,11번가,online_shopping,서울,2026-01-30 09:42:55,2026-01-30,9,4,금,False,morning,False,,
16a9469d,user_00065,premium,4532-****-****-9751,119000,쿠팡,online_shopping,서울,2026-01-30 09:44:25,2026-01-30,9,4,금,False,morning,False,,
2bfd7779,user_00466,premium,4532-****-****-7965,10000,메가커피,coffee,서울,2026-01-30 09:45:26,2026-01-30,9,4,금,False,morning,False,,
a7578bb1,user_00288,normal,4532-****-****-9288,105000,피자헛,restaurant,경기,2026-01-30 09:49:15,2026-01-30,9,4,금,False,morning,False,,
3f092de6,user_00318,normal,4532-****-****-1832,11000,한신포차,restaurant,서울,2026-01-30 09:52:53,2026-01-30,9,4,금,False,morning,False,,
6da5aa0c,user_00380,normal,4532-****-****-6753,35000,한신포차,restaurant,경기,2026-01-30 09:53:16,2026-01-30,9,4,금,False,morning,False,,
2a5d08ad,user_00258,normal,4532-****-****-2312,58000,새마을식당,restaurant,대구,2026-01-30 09:54:27,2026-01-30,9,4,금,False,morning,False,,
18fb732c,user_00437,normal,4532-****-****-4501,9400,스타벅스,coffee,경기,2026-01-30 09:54:44,2026-01-30,9,4,금,False,morning,False,,
179dd7b4,user_00213,normal,4532-****-****-7912,7900,스타벅스,coffee,서울,2026-01-30 09:55:06,2026-01-30,9,4,금,False,morning,False,,
b6a83f5c,user_00345,normal,4532-****-****-4441,30000,쿠팡,online_shopping,경기,2026-01-30 09:55:21,2026-01-30,9,4,금,False,morning,False,,
488b08e2,user_00229,normal,4532-****-****-8886,4100,세븐일레븐,convenience,서울,2026-01-30 09:55:41,2026-01-30,9,4,금,False,morning,False,,
352a6248,user_00342,premium,4532-****-****-6974,6800,새마을식당,restaurant,경기,2026-01-30 09:56:31,2026-01-30,9,4,금,False,morning,False,,
5df9adf2,user_00361,normal,4532-****-****-3608,302000,쿠팡,online_shopping,대구,2026-01-30 09:58:10,2026-01-30,9,4,금,False,morning,False,,
51481a88,user_00076,premium,4532-****-****-6168,9100,투썸플레이스,coffee,서울,2026-01-30 09:58:37,2026-01-30,9,4,금,False,morning,False,,
973df10e,user_00204,normal,4532-****-****-7596,3300,이디야,coffee,인천,2026-01-30 09:58:41,2026-01-30,9,4,금,False,morning,False,,
d4bfb4ec,user_00200,premium,4532-****-****-8651,6400,GS25,convenience,경기,2026-01-30 09:58:42,2026-01-30,9,4,금,False,morning,False,,
0e8f660e,user_00055,vip,4532-****-****-5554,65000,맥도날드,restaurant,서울,2026-01-30 10:00:15,2026-01-30,10,4,금,False,morning,False,,
b656d9db,user_00006,premium,4532-****-****-2679,89000,요기요,delivery,제주,2026-01-30 10:00:21,2026-01-30,10,4,금,False,morning,False,,
65d404ce,user_00054,premium,4532-****-****-7227,74000,배달의민족,delivery,인천,2026-01-30 10:01:23,2026-01-30,10,4,금,False,morning,False,,
d59b429c,user_00248,normal,4532-****-****-1998,4900,빽다방,coffee,경기,2026-01-30 10:02:49,2026-01-30,10,4,금,False,morning,False,,
039c7e79,user_00218,normal,4532-****-****-2235,9700,GS25,convenience,광주,2026-01-30 10:02:58,2026-01-30,10,4,금,False,morning,False,,
9e11680c,user_00466,premium,4532-****-****-7965,35000,홈플러스,supermarket,서울,2026-01-30 10:03:23,2026-01-30,10,4,금,False,morning,False,,
9a7e32eb,user_00195,premium,4532-****-****-2588,79000,본죽,restaurant,대구,2026-01-30 10:04:46,2026-01-30,10,4,금,False,morning,False,,
296faca9,user_00239,normal,4532-****-****-5673,6800,투썸플레이스,coffee,인천,2026-01-30 10:05:28,2026-01-30,10,4,금,False,morning,False,,
4f792190,user_00125,normal,4532-****-****-9317,41000,트레이더스,supermarket,경기,2026-01-30 10:05:31,2026-01-30,10,4,금,False,morning,False,,
414c11f5,user_00240,premium,4532-****-****-7930,5200,본죽,restaurant,경기,2026-01-30 10:07:51,2026-01-30,10,4,금,False,morning,False,,
03f75051,user_00084,normal,4532-****-****-7482,19000,피자헛,restaurant,경기,2026-01-30 10:08:16,2026-01-30,10,4,금,False,morning,False,,
f0581a49,user_00188,premium,4532-****-****-3167,5900,메가커피,coffee,인천,2026-01-30 10:08:55,2026-01-30,10,4,금,False,morning,False,,
c69c0155,user_00324,normal,4532-****-****-6464,8200,GS25,convenience,울산,2026-01-30 10:10:09,2026-01-30,10,4,금,False,morning,False,,
a10e55b5,user_00482,premium,4532-****-****-9976,5300,스타벅스,coffee,광주,2026-01-30 10:11:04,2026-01-30,10,4,금,False,morning,False,,
0dbd6630,user_00031,normal,4532-****-****-2674,15000,세븐일레븐,convenience,제주,2026-01-30 10:12:02,2026-01-30,10,4,금,False,morning,False,,
cbd592c0,user_00205,normal,4532-****-****-6559,18000,한신포차,restaurant,서울,2026-01-30 10:12:04,2026-01-30,10,4,금,False,morning,False,,
f17f0355,user_00487,normal,4532-****-****-5246,4500,메가커피,coffee,서울,2026-01-30 10:12:31,2026-01-30,10,4,금,False,morning,False,,
b002995e,user_00250,normal,4532-****-****-1936,3200,투썸플레이스,coffee,경기,2026-01-30 10:12:43,2026-01-30,10,4,금,False,morning,False,,
0e7e6aee,user_00250,normal,4532-****-****-1936,106000,롯데마트,supermarket,경기,2026-01-30 10:12:45,2026-01-30,10,4,금,False,morning,False,,
cee1712d,user_00273,normal,4532-****-****-6147,12000,이마트24,convenience,서울,2026-01-30 10:15:00,2026-01-30,10,4,금,False,morning,False,,
1707e866,user_00376,normal,4532-****-****-6378,7200,교촌치킨,restaurant,경기,2026-01-30 10:16:36,2026-01-30,10,4,금,False,morning,False,,
00187878,user_00401,premium,4532-****-****-1727,6000,투썸플레이스,coffee,대구,2026-01-30 10:17:11,2026-01-30,10,4,금,False,morning,False,,
059500b0,user_00480,normal,4532-****-****-9270,19000,맥도날드,restaurant,부산,2026-01-30 10:17:26,2026-01-30,10,4,금,False,morning,False,,
1a44bca0,user_00495,normal,4532-****-****-2269,17000,요기요,delivery,대구,2026-01-30 10:19:13,2026-01-30,10,4,금,False,morning,False,,
7274b414,user_00316,premium,4532-****-****-9004,1949000,에르메스,luxury,인천,2026-01-30 10:19:48,2026-01-30,10,4,금,False,morning,False,,
7b43e719,user_00088,normal,4532-****-****-3287,14000,새마을식당,restaurant,울산,2026-01-30 10:20:15,2026-01-30,10,4,금,False,morning,False,,
cff605b8,user_00390,normal,4532-****-****-1626,4700,투썸플레이스,coffee,광주,2026-01-30 10:21:53,2026-01-30,10,4,금,False,morning,False,,
74d2b72b,user_00318,normal,4532-****-****-1832,23000,피자헛,restaurant,서울,2026-01-30 10:22:05,2026-01-30,10,4,금,False,morning,False,,
acc7733e,user_00345,normal,4532-****-****-4441,9200,이마트24,convenience,경기,2026-01-30 10:22:38,2026-01-30,10,4,금,False,morning,False,,
7e86210d,user_00394,normal,4532-****-****-6139,6000,스타벅스,coffee,인천,2026-01-30 10:24:21,2026-01-30,10,4,금,False,morning,False,,
922af208,user_00098,normal,4532-****-****-9085,1000,미니스톱,convenience,서울,2026-01-30 10:26:31,2026-01-30,10,4,금,False,morning,False,,
0f6a2faa,user_00363,premium,4532-****-****-7267,3900,투썸플레이스,coffee,경기,2026-01-30 10:27:13,2026-01-30,10,4,금,False,morning,False,,
56b2bf65,user_00035,normal,4532-****-****-6881,12000,이디야,coffee,제주,2026-01-30 10:28:11,2026-01-30,10,4,금,False,morning,False,,
325e6188,user_00434,normal,4532-****-****-8618,1289000,하이마트,electronics,경기,2026-01-30 10:28:36,2026-01-30,10,4,금,False,morning,False,,
c32c7682,user_00496,normal,4532-****-****-5681,65000,무신사,online_shopping,서울,2026-01-30 10:28:46,2026-01-30,10,4,금,False,morning,False,,
14b96ad0,user_00195,premium,4532-****-****-2588,14000,투썸플레이스,coffee,대구,2026-01-30 10:29:26,2026-01-30,10,4,금,False,morning,False,,
a07fb347,user_00474,normal,4532-****-****-8478,28000,배달의민족,delivery,서울,2026-01-30 10:30:23,2026-01-30,10,4,금,False,morning,False,,
38a6edca,user_00059,normal,4532-****-****-7065,1077000,하이마트,electronics,울산,2026-01-30 10:31:16,2026-01-30,10,4,금,False,morning,False,,
bfd55c3f,user_00103,premium,4532-****-****-3621,5300,이디야,coffee,인천,2026-01-30 10:31:17,2026-01-30,10,4,금,False,morning,False,,
52a9612c,user_00001,normal,4532-****-****-1409,5600,투썸플레이스,coffee,서울,2026-01-30 10:31:43,2026-01-30,10,4,금,False,morning,False,,
576ee1dc,user_00257,premium,4532-****-****-9320,27000,쿠팡이츠,delivery,인천,2026-01-30 10:32:53,2026-01-30,10,4,금,False,morning,False,,
257863ac,user_00346,normal,4532-****-****-5088,48000,홈플러스,supermarket,경기,2026-01-30 10:34:44,2026-01-30,10,4,금,False,morning,False,,
